Orientation(degrees),FL,FR,DL,DR
127.21,-3.03,22.37,0.13,1500,1500,1645,1645
127.67,-3.13,22.34,0.13,1500,1500,1648,1648
127.81,-2.82,21.87,0.13,1500,1500,1656,1656
127.78,-2.49,20.80,0.13,1500,1500,1665,1665
127.64,-2.16,19.11,0.13,1500,1500,1675,1675
127.41,-1.78,17.01,0.13,1500,1500,1687,1687
127.21,-1.20,14.87,0.13,1500,1500,1699,1699
127.18,-0.39,13.22,0.13,1500,1500,1710,1710
127.36,0.21,12.59,0.13,1500,1500,1719,1719
127.70,0.03,12.63,0.17,1500,1500,1727,1727
128.37,-1.49,13.20,0.17,1500,1500,1733,1733
128.96,-2.70,14.53,0.17,1500,1500,1738,1738
129.63,-3.51,16.31,0.17,1500,1500,1742,1742
130.31,-3.98,18.64,0.17,1500,1500,1745,1745
130.92,-4.75,21.68,0.17,1500,1500,1746,1746
131.46,-5.46,25.14,0.17,1500,1500,1745,1745
131.79,-5.69,28.91,0.17,1500,1500,1743,1743
132.35,-5.29,32.90,0.17,1500,1500,1741,1741
132.27,-4.51,37.24,0.12,1500,1500,1738,1738
132.17,-3.61,42.47,0.12,1500,1500,1732,1732
132.14,-3.35,46.24,0.12,1500,1500,1729,1729
132.31,-3.52,49.25,0.12,1500,1500,1727,1727
132.58,-3.96,51.42,0.12,1500,1500,1727,1727
132.82,-4.33,53.26,0.12,1500,1500,1727,1727
132.82,-4.37,54.95,0.12,1500,1500,1727,1727
132.58,-3.96,56.56,0.12,1500,1500,1727,1727
132.31,-3.37,58.19,0.12,1500,1500,1726,1726
132.03,-2.85,59.79,0.23,1500,1500,1726,1726
132.22,-2.73,62.17,0.23,1500,1500,1725,1725
132.69,-3.11,63.75,0.23,1500,1500,1724,1724
133.09,-3.55,65.19,0.23,1500,1500,1723,1723
133.17,-3.84,66.42,0.23,1500,1500,1723,1723
132.77,-3.98,67.46,0.23,1500,1500,1724,1724
132.41,-4.12,68.43,0.23,1500,1500,1724,1724
131.86,-4.39,69.21,0.23,1500,1500,1724,1724
133.14,-5.50,69.92,0.23,1500,1500,1725,1725
141.78,-9.65,71.15,0.24,1500,1500,1725,1725
150.46,-12.99,73.23,0.24,1500,1500,1722,1722
156.64,-14.54,74.56,0.24,1500,1500,1721,1721
162.39,-15.17,75.95,0.24,1500,1500,1719,1719
166.72,-14.54,76.96,0.24,1500,1500,1719,1719
170.13,-13.50,77.72,0.24,1500,1500,1719,1719
173.42,-13.53,78.90,0.24,1500,1500,1717,1717
173.11,-12.94,79.67,0.24,1500,1500,1717,1717
172.12,-12.26,80.34,0.24,1500,1500,1716,1716
171.88,-11.94,81.24,0.24,1500,1500,1715,1715
172.53,-11.53,82.33,0.24,1500,1500,1714,1714
173.28,-11.21,82.98,0.24,1500,1500,1713,1713
174.51,-11.22,83.71,0.24,1500,1500,1713,1713
175.93,-11.31,84.39,0.24,1500,1500,1712,1712
177.05,-11.44,84.74,0.24,1500,1500,1712,1712
177.98,-11.44,84.89,0.24,1500,1500,1712,1712
178.74,-11.37,85.00,0.24,1500,1500,1712,1712
179.72,-11.39,84.98,0.24,1500,1500,1713,1713
181.04,-11.66,85.04,0.23,1500,1500,1713,1713
182.23,-11.91,84.93,0.23,1500,1500,1714,1714
182.85,-12.01,84.84,0.23,1500,1500,1714,1714
182.94,-12.00,84.72,0.23,1500,1500,1715,1715
182.35,-11.83,84.48,0.23,1500,1500,1716,1716
180.98,-11.35,84.05,0.23,1500,1500,1718,1718
178.89,-10.49,83.54,0.23,1500,1500,1719,1719
176.14,-9.54,83.01,0.23,1500,1500,1721,1721
173.27,-8.41,82.48,0.23,1500,1500,1723,1723
170.40,-7.40,82.16,0.15,1500,1500,1724,1724
166.65,-6.04,82.00,0.15,1500,1500,1725,1725
165.16,-5.27,82.04,0.15,1500,1500,1726,1726
164.49,-4.65,82.21,0.15,1500,1500,1727,1727
164.60,-4.19,82.46,0.15,1500,1500,1727,1727
165.02,-3.92,82.76,0.15,1500,1500,1727,1727
165.30,-3.75,83.07,0.15,1500,1500,1727,1727
165.08,-3.62,83.37,0.15,1500,1500,1727,1727
164.49,-3.50,83.73,0.15,1500,1500,1727,1727
163.62,-3.54,84.03,0.13,1500,1500,1727,1727
162.69,-3.63,84.62,0.13,1500,1500,1726,1726
162.98,-4.08,84.82,0.13,1500,1500,1727,1727
164.09,-4.66,84.95,0.13,1500,1500,1727,1727
165.34,-5.76,84.56,0.13,1500,1500,1728,1728
165.57,-6.61,83.63,0.13,1500,1500,1730,1730
165.16,-7.13,82.48,0.13,1500,1500,1733,1733
165.26,-7.77,81.23,0.13,1500,1500,1737,1737
165.99,-8.47,79.73,0.13,1500,1500,1741,1741
167.35,-9.68,78.33,0.13,1500,1500,1745,1745
167.89,-11.48,76.67,0.13,1500,1500,1750,1750
168.24,-12.88,75.85,0.13,1500,1500,1753,1753
167.83,-13.90,75.01,0.13,1500,1500,1756,1756
167.04,-14.90,73.87,0.13,1500,1500,1760,1760
165.64,-15.01,73.26,0.13,1500,1500,1763,1763
163.97,-14.54,73.21,0.13,1500,1500,1764,1764
162.52,-13.98,73.57,0.13,1500,1500,1765,1765
161.28,-13.50,74.14,0.13,1500,1500,1766,1766
160.25,-13.10,74.89,0.13,1500,1500,1766,1766
159.21,-12.68,76.01,0.13,1500,1500,1765,1765
158.96,-12.48,76.95,0.13,1500,1500,1765,1765
159.07,-12.45,77.82,0.13,1500,1500,1764,1764
159.62,-12.61,78.57,0.13,1500,1500,1764,1764
160.32,-12.87,79.19,0.13,1500,1500,1763,1763
161.16,-13.26,79.77,0.13,1500,1500,1763,1763
162.40,-13.84,80.41,0.13,1500,1500,1763,1763
163.92,-14.45,81.06,0.13,1500,1500,1763,1763
165.38,-15.06,81.58,0.12,1500,1500,1762,1762
167.32,-15.67,82.13,0.12,1500,1500,1762,1762
168.53,-16.13,82.55,0.12,1500,1500,1762,1762
169.71,-16.50,82.79,0.12,1500,1500,1762,1762
170.52,-16.64,82.78,0.12,1500,1500,1763,1763
171.07,-16.61,82.58,0.12,1500,1500,1764,1764
171.35,-16.49,82.16,0.12,1500,1500,1766,1766
171.75,-16.41,81.76,0.12,1500,1500,1767,1767
172.44,-16.51,81.36,0.12,1500,1500,1769,1769
174.02,-16.93,81.10,0.12,1500,1500,1770,1770
175.94,-17.85,80.53,0.12,1500,1500,1772,1772
176.02,-18.08,79.42,0.12,1500,1500,1776,1776
175.89,-18.39,78.64,0.12,1500,1500,1778,1778
175.78,-18.86,77.92,0.12,1500,1500,1781,1781
175.80,-19.52,77.37,0.12,1500,1500,1783,1783
175.22,-19.97,76.83,0.12,1500,1500,1786,1786
175.18,-20.27,76.52,0.12,1500,1500,1788,1788
174.74,-20.40,76.33,0.12,1500,1500,1789,1789
174.09,-20.24,76.19,0.13,1500,1500,1791,1791
172.19,-19.77,76.30,0.13,1500,1500,1792,1792
170.43,-19.22,76.49,0.13,1500,1500,1793,1793
168.21,-18.36,76.60,0.13,1500,1500,1794,1794
165.73,-17.46,77.01,0.13,1500,1500,1795,1795
163.48,-16.84,77.66,0.13,1500,1500,1795,1795
162.00,-16.29,78.41,0.13,1500,1500,1794,1794
160.84,-15.85,79.35,0.13,1500,1500,1794,1794
160.51,-15.58,80.66,0.13,1500,1500,1792,1792
160.63,-15.27,81.96,0.12,1500,1500,1790,1790
161.13,-14.98,83.90,0.12,1500,1500,1787,1787
161.56,-14.78,85.14,0.12,1500,1500,1785,1785
161.75,-14.60,86.28,0.12,1500,1500,1783,1783
161.91,-14.38,87.21,0.12,1500,1500,1782,1782
161.96,-13.96,87.71,0.12,1500,1500,1781,1781
162.20,-13.50,88.02,0.12,1500,1500,1780,1780
162.32,-13.03,88.16,0.12,1500,1500,1780,1780
162.49,-12.55,88.19,0.12,1500,1500,1780,1780
162.65,-12.37,88.26,0.12,1500,1500,1780,1780
162.92,-12.57,88.37,0.12,1500,1500,1780,1780
163.18,-13.03,88.45,0.12,1500,1500,1780,1780
163.36,-13.70,88.51,0.12,1500,1500,1780,1780
163.59,-14.64,88.58,0.12,1500,1500,1780,1780
163.94,-15.58,88.65,0.12,1500,1500,1780,1780
164.46,-16.62,88.61,0.12,1500,1500,1781,1781
165.02,-17.71,88.44,0.12,1500,1500,1781,1781
165.51,-18.95,88.15,0.12,1500,1500,1782,1782
165.84,-20.12,87.71,0.12,1500,1500,1783,1783
165.83,-21.69,86.71,0.12,1500,1500,1785,1785
165.24,-22.46,85.82,0.12,1500,1500,1787,1787
164.55,-22.88,84.92,0.12,1500,1500,1790,1790
163.68,-23.09,83.95,0.12,1500,1500,1792,1792
163.15,-23.30,83.21,0.12,1500,1500,1794,1794
162.70,-23.33,82.62,0.12,1500,1500,1796,1796
162.58,-23.31,82.16,0.12,1500,1500,1798,1798
162.34,-23.09,81.65,0.12,1500,1500,1800,1800
161.87,-22.73,81.18,0.13,1500,1500,1802,1802
161.34,-22.78,81.03,0.13,1500,1500,1803,1803
161.35,-22.97,81.11,0.13,1500,1500,1804,1804
161.60,-23.29,81.37,0.13,1500,1500,1804,1804
162.17,-23.78,81.76,0.13,1500,1500,1804,1804
163.12,-24.34,82.28,0.13,1500,1500,1804,1804
164.21,-24.88,82.91,0.13,1500,1500,1803,1803
165.49,-25.24,83.69,0.13,1500,1500,1802,1802
166.82,-25.48,84.43,0.13,1500,1500,1801,1801
168.37,-25.53,85.22,0.13,1500,1500,1800,1800
169.97,-25.36,86.10,0.13,1500,1500,1799,1799
171.09,-25.20,86.44,0.13,1500,1500,1799,1799
171.91,-25.03,86.65,0.13,1500,1500,1799,1799
173.03,-24.85,86.86,0.13,1500,1500,1798,1798
174.14,-24.70,87.12,0.13,1500,1500,1798,1798
175.37,-24.61,87.35,0.13,1500,1500,1798,1798
176.60,-24.59,87.50,0.13,1500,1500,1798,1798
177.83,-24.60,87.54,0.13,1500,1500,1798,1798
178.83,-24.60,87.49,0.13,1500,1500,1798,1798
179.84,-24.78,87.19,0.13,1500,1500,1799,1799
180.28,-24.87,86.97,0.13,1500,1500,1800,1800
180.15,-24.85,86.85,0.13,1500,1500,1801,1801
179.82,-24.82,86.78,0.13,1500,1500,1801,1801
179.30,-24.73,86.70,0.13,1500,1500,1802,1802
178.93,-24.62,86.77,0.13,1500,1500,1802,1802
178.64,-24.67,86.93,0.13,1500,1500,1802,1802
178.37,-24.87,87.12,0.13,1500,1500,1802,1802
177.96,-25.16,87.30,0.13,1500,1500,1802,1802
177.20,-25.32,87.16,0.13,1500,1500,1802,1802
176.87,-25.40,87.03,0.13,1500,1500,1803,1803
176.65,-25.54,86.88,0.13,1500,1500,1803,1803
176.37,-25.74,86.67,0.13,1500,1500,1804,1804
176.01,-25.95,86.46,0.13,1500,1500,1805,1805
175.51,-26.12,86.25,0.13,1500,1500,1806,1806
174.93,-26.28,86.04,0.13,1500,1500,1806,1806
174.27,-26.44,85.80,0.13,1500,1500,1807,1807
173.67,-26.59,85.59,0.13,1500,1500,1808,1808
172.84,-26.82,85.29,0.13,1500,1500,1809,1809
173.06,-26.85,85.17,0.13,1500,1500,1810,1810
173.21,-26.81,85.14,0.13,1500,1500,1811,1811
173.16,-26.67,85.15,0.13,1500,1500,1811,1811
173.62,-26.39,85.20,0.13,1500,1500,1811,1811
173.43,-26.00,85.33,0.13,1500,1500,1812,1812
173.25,-25.53,85.56,0.13,1500,1500,1812,1812
173.29,-25.11,85.86,0.13,1500,1500,1811,1811
173.61,-24.74,86.23,0.13,1500,1500,1811,1811
174.02,-24.30,86.81,0.13,1500,1500,1810,1810
174.51,-24.03,87.23,0.13,1500,1500,1810,1810
175.41,-23.90,87.76,0.13,1500,1500,1809,1809
176.70,-23.80,88.37,0.13,1500,1500,1808,1808
178.79,-23.85,89.12,0.13,1500,1500,1806,1806
180.58,-23.50,89.64,0.13,1500,1500,1805,1805
182.92,-22.99,90.30,0.13,1500,1500,1804,1804
185.27,-22.34,91.09,0.13,1500,1500,1802,1802
187.86,-21.52,91.87,0.12,1500,1500,1800,1800
191.28,-20.17,92.87,0.12,1500,1500,1798,1798
-166.09,-19.37,93.60,0.12,1500,1500,1796,1796
-163.34,-18.63,94.20,0.12,1500,1500,1795,1795
-161.02,-18.27,94.63,0.12,1500,1500,1794,1794
-159.13,-18.22,94.90,0.12,1500,1500,1793,1793
-157.92,-18.69,95.19,0.12,1500,1500,1791,1791
-156.89,-19.43,95.70,0.12,1500,1500,1790,1790
-156.25,-20.60,96.50,0.12,1500,1500,1788,1788
-155.47,-22.02,97.46,0.13,1500,1500,1785,1785
-149.31,-24.50,98.93,0.13,1500,1500,1781,1781
-148.87,-26.55,98.31,0.13,1500,1500,1781,1781
-149.89,-28.39,96.18,0.13,1500,1500,1785,1785
-149.82,-29.39,93.43,0.13,1500,1500,1790,1790
-148.36,-29.94,91.46,0.13,1500,1500,1794,1794
-146.51,-30.28,89.87,0.13,1500,1500,1797,1797
-144.76,-30.52,88.56,0.13,1500,1500,1800,1800
-142.32,-30.75,87.90,0.13,1500,1500,1801,1801
-139.01,-30.97,87.71,0.13,1500,1500,1802,1802
-135.17,-31.29,88.98,0.13,1500,1500,1800,1800
-133.81,-31.68,90.33,0.13,1500,1500,1797,1797
-132.29,-31.48,91.27,0.13,1500,1500,1795,1795
-132.15,-30.83,91.55,0.13,1500,1500,1794,1794
-132.09,-30.12,91.85,0.13,1500,1500,1793,1793
-132.22,-29.19,92.12,0.13,1500,1500,1793,1793
-132.55,-28.29,92.49,0.13,1500,1500,1792,1792
-132.67,-27.31,93.01,0.13,1500,1500,1790,1790
-132.27,-26.31,93.55,0.12,1500,1500,1789,1789
-131.91,-24.78,94.04,0.12,1500,1500,1788,1788
-131.40,-23.69,94.52,0.12,1500,1500,1786,1786
-130.08,-22.82,95.22,0.12,1500,1500,1784,1784
-128.65,-22.64,95.94,0.12,1500,1500,1782,1782
-128.29,-22.81,96.14,0.12,1500,1500,1781,1781
-128.53,-23.06,95.89,0.12,1500,1500,1781,1781
-128.81,-23.33,95.63,0.12,1500,1500,1781,1781
-129.07,-23.46,95.44,0.12,1500,1500,1781,1781
-129.33,-23.70,95.26,0.13,1500,1500,1781,1781
-130.21,-24.32,94.67,0.13,1500,1500,1781,1781
-130.50,-24.49,94.28,0.13,1500,1500,1782,1782
-130.57,-24.44,94.13,0.13,1500,1500,1782,1782
-130.90,-24.39,93.92,0.13,1500,1500,1782,1782
-131.50,-24.42,93.50,0.13,1500,1500,1782,1782
-132.54,-24.42,92.78,0.13,1500,1500,1783,1783
-134.23,-24.29,91.71,0.13,1500,1500,1785,1785
-136.45,-23.96,90.32,0.13,1500,1500,1788,1788
-138.89,-23.49,88.78,0.12,1500,1500,1791,1791
-141.97,-23.23,87.00,0.12,1500,1500,1795,1795
-144.20,-22.80,85.71,0.12,1500,1500,1798,1798
-146.23,-22.13,84.70,0.12,1500,1500,1800,1800
-147.85,-21.29,84.13,0.12,1500,1500,1802,1802
-149.21,-20.48,83.93,0.12,1500,1500,1803,1803
-150.14,-19.61,84.14,0.12,1500,1500,1803,1803
-150.84,-18.61,85.16,0.12,1500,1500,1802,1802
-150.26,-17.21,86.67,0.12,1500,1500,1800,1800
-148.51,-16.31,88.09,0.12,1500,1500,1797,1797
-146.38,-15.07,90.51,0.12,1500,1500,1792,1792
-144.77,-13.91,92.61,0.12,1500,1500,1788,1788
-142.96,-12.75,94.95,0.12,1500,1500,1782,1782
-140.86,-11.56,97.62,0.12,1500,1500,1776,1776
-138.66,-10.29,100.08,0.12,1500,1500,1770,1770
-136.76,-9.09,102.44,0.12,1500,1500,1764,1764
-134.89,-8.65,104.76,0.12,1500,1500,1758,1758
-133.56,-9.27,107.00,0.12,1500,1500,1752,1752
-132.63,-9.61,109.02,0.13,1500,1500,1746,1746
-132.12,-9.79,110.74,0.13,1500,1500,1741,1741
-132.72,-10.03,111.85,0.13,1500,1500,1736,1736
-133.55,-10.32,112.71,0.13,1500,1500,1732,1732
-133.54,-10.58,113.51,0.13,1500,1500,1728,1728
-133.56,-10.62,114.12,0.13,1500,1500,1725,1725
-133.84,-10.88,114.16,0.13,1500,1500,1722,1722
-134.04,-10.92,114.21,0.13,1500,1500,1720,1720
-134.29,-10.48,114.31,0.13,1500,1500,1717,1717
-134.76,-10.01,114.12,0.12,1500,1500,1715,1715
-135.65,-8.28,113.46,0.12,1500,1500,1714,1714
-135.99,-6.55,112.98,0.12,1500,1500,1713,1713
-137.90,-5.52,112.75,0.12,1500,1500,1711,1711
-139.87,-4.63,112.71,0.12,1500,1500,1709,1709
-141.81,-3.72,112.53,0.12,1500,1500,1707,1707
-144.07,-2.86,112.47,0.12,1500,1500,1705,1705
-145.08,-1.82,112.65,0.12,1500,1500,1702,1702
-145.30,-1.17,112.95,0.12,1500,1500,1699,1699
-144.85,-0.73,113.18,0.12,1500,1500,1696,1696
-145.17,-0.70,113.44,0.12,1500,1500,1693,1693
-145.64,-0.83,113.44,0.12,1500,1500,1691,1691
-145.93,-1.00,113.44,0.12,1500,1500,1689,1689
-146.24,-1.14,113.44,0.12,1500,1500,1686,1686
-147.22,-1.42,113.43,0.12,1500,1500,1684,1684
-148.67,-1.89,113.30,0.12,1500,1500,1682,1682
-149.03,-2.37,113.06,0.12,1500,1500,1680,1680
-149.14,-2.69,112.70,0.12,1500,1500,1678,1678
-149.05,-3.02,112.43,0.13,1500,1500,1677,1677
-148.83,-3.37,112.29,0.13,1500,1500,1675,1675
-148.70,-3.56,112.23,0.13,1500,1500,1673,1673
-148.60,-3.67,112.16,0.13,1500,1500,1671,1671
-148.57,-3.75,112.10,0.13,1500,1500,1669,1669
-148.58,-3.73,111.97,0.13,1500,1500,1667,1667
-148.66,-3.68,111.67,0.13,1500,1500,1665,1665
-149.03,-3.63,111.28,0.13,1500,1500,1664,1664
-149.29,-3.49,111.08,0.13,1500,1500,1662,1662
-149.39,-3.48,111.37,0.12,1500,1500,1659,1659
-149.78,-3.51,111.63,0.12,1500,1500,1657,1657
-150.04,-3.42,111.65,0.12,1500,1500,1654,1654
-150.07,-3.31,111.78,0.12,1500,1500,1652,1652
-149.81,-3.20,111.87,0.12,1500,1500,1650,1650
-149.37,-3.00,111.92,0.12,1500,1500,1647,1647
-148.80,-2.66,111.84,0.12,1500,1500,1645,1645
-148.59,-2.64,111.88,0.12,1500,1500,1643,1643
-148.63,-2.57,112.09,0.12,1500,1500,1640,1640
-148.67,-2.35,112.17,0.12,1500,1500,1638,1638
-148.18,-2.04,112.42,0.12,1500,1500,1635,1635
-147.65,-2.08,112.57,0.12,1500,1500,1633,1633
-147.13,-2.24,112.66,0.12,1500,1500,1630,1630
-146.54,-2.46,112.63,0.12,1500,1500,1628,1628
-145.75,-2.83,112.57,0.12,1500,1500,1626,1626
-144.95,-3.32,112.49,0.12,1500,1500,1624,1624
-144.25,-3.87,112.26,0.12,1500,1500,1622,1622
-143.68,-4.50,111.86,0.12,1500,1500,1621,1621
-143.55,-5.18,111.23,0.13,1500,1500,1620,1620
-144.32,-6.19,110.59,0.13,1500,1500,1619,1619
-145.44,-6.54,110.36,0.13,1500,1500,1617,1617
-146.92,-6.84,109.91,0.13,1500,1500,1616,1616
-147.98,-6.95,109.47,0.13,1500,1500,1615,1615
-149.09,-7.42,109.53,0.13,1500,1500,1613,1613
-150.52,-7.85,109.65,0.13,1500,1500,1611,1611
-151.83,-8.12,109.74,0.13,1500,1500,1609,1609
-153.05,-7.99,109.82,0.13,1500,1500,1607,1607
-154.43,-7.67,110.00,0.12,1500,1500,1604,1604
-155.33,-6.60,110.46,0.12,1500,1500,1601,1601
-155.22,-5.68,110.83,0.12,1500,1500,1599,1599
-154.76,-4.65,111.38,0.12,1500,1500,1595,1595
-154.05,-3.54,112.04,0.12,1500,1500,1592,1592
-152.94,-2.25,112.37,0.12,1500,1500,1589,1589
